Match ID,Innings,Player ID,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
980931,2,27223,STR Binny,2,0,23,0,11.50,2,4,0,0,0
980931,2,272262,KW Richardson,3,0,13,3,4.33,11,1,0,0,0
980931,2,390481,HV Patel,4,0,46,1,11.50,6,5,2,3,0
980931,2,8180,SR Watson,4,0,31,2,7.75,9,2,1,2,0
980931,2,379145,T Shamsi,4,0,36,1,9.00,7,4,1,0,0
980931,2,277237,Iqbal Abdulla,3,0,22,0,7.33,0,0,0,1,0
980929,1,326016,B Kumar,4,0,29,4,7.25,11,4,0,2,0
980929,1,537126,BB Sran,4,0,36,1,9.00,5,3,1,0,0
980929,1,330902,Mustafizur Rahman,4,0,19,1,4.75,10,1,0,0,0
980929,1,497121,DJ Hooda,3,0,22,1,7.33,3,2,0,0,0
980929,1,5961,MC Henriques,3,0,17,0,5.66,4,0,0,1,0
980929,1,35928,Bipul Sharma,2,0,10,1,5.00,5,1,0,0,0
980929,2,47492,DW Steyn,2,0,17,0,8.50,5,2,0,1,0
980929,2,30732,P Kumar,2,0,31,0,15.50,2,3,0,2,0
980929,2,51439,DJ Bravo,3,0,26,0,8.66,5,4,0,0,0
980929,2,33335,SK Raina,2,0,16,0,8.00,3,2,0,1,0
980929,2,587152,PV Tambe,2,0,17,0,8.50,1,1,0,1,0
980929,2,234675,RA Jadeja,2.5,0,20,0,7.05,5,1,0,0,0
980929,2,277955,DS Kulkarni,1,0,9,0,9.00,1,1,0,0,0
980927,1,232364,TG Southee,4,0,25,0,6.25,11,3,0,0,0
980927,1,319439,MJ McClenaghan,4,0,46,1,11.50,10,3,4,0,0
980927,1,625383,JJ Bumrah,4,0,31,3,7.75,8,3,1,0,0
980927,1,29264,Harbhajan Singh,2,0,20,0,10.00,3,3,0,2,0
980927,1,471342,KH Pandya,4,0,27,2,6.75,8,0,0,4,0
980927,1,625371,HH Pandya,2,0,18,0,9.00,4,0,2,0,0
980927,2,360911,VR Aaron,4,0,37,0,9.25,9,3,1,0,1
980927,2,272262,KW Richardson,3,0,25,1,8.33,8,2,2,0,0
980927,2,8180,SR Watson,4,0,40,0,10.00,8,6,1,1,0
980927,2,390481,HV Patel,2,0,20,0,10.00,4,2,1,0,0
980927,2,277237,Iqbal Abdulla,4,0,40,3,10.00,6,2,3,1,0
980927,2,27223,STR Binny,1,0,8,0,8.00,1,1,0,0,0
980925,1,46538,M Morkel,4,0,27,2,6.75,11,4,0,0,0
980925,1,376116,UT Yadav,3,0,17,1,5.66,5,0,0,0,0
980925,1,56143,Shakib Al Hasan,4,0,28,0,7.00,9,3,0,1,0
980925,1,230558,SP Narine,4,0,22,2,5.50,10,1,0,1,0
980925,1,32966,PP Chawla,3,0,18,1,6.00,8,2,0,1,0
980925,1,32498,YK Pathan,1,0,6,1,6.00,2,0,0,2,0
980925,1,276298,AD Russell,1,0,18,0,18.00,0,0,2,0,0
980925,2,438362,Sandeep Sharma,2,0,21,0,10.50,2,3,0,0,0
980925,2,297583,KJ Abbott,3,0,32,0,10.66,4,5,0,2,0
980925,2,537119,MM Sharma,3.1,0,29,0,9.15,7,5,0,1,0
980925,2,554691,AR Patel,3,0,19,2,6.33,6,2,0,0,0
980925,2,34155,P Sahu,4,0,18,2,4.50,10,1,0,0,0
980925,2,325026,GJ Maxwell,2,0,17,0,8.50,3,2,0,0,0
980923,1,326016,B Kumar,4,0,17,1,4.25,14,1,0,0,0
980923,1,537126,BB Sran,4,0,28,3,7.00,13,4,0,4,0
980923,1,5961,MC Henriques,4,0,23,0,5.75,10,1,1,1,0
980923,1,330902,Mustafizur Rahman,4,0,32,1,8.00,6,3,0,1,0
980923,1,35928,Bipul Sharma,4,0,40,0,10.00,6,0,4,0,0
980923,2,232364,TG Southee,4,0,24,3,6.00,11,2,0,1,0
980923,2,319439,MJ McClenaghan,3.3,0,33,0,9.42,10,2,3,0,0
980923,2,625383,JJ Bumrah,3,0,19,0,6.33,6,0,1,0,1
980923,2,29264,Harbhajan Singh,4,0,38,0,9.50,7,4,1,1,0
980923,2,625371,HH Pandya,3,0,29,0,9.66,3,3,0,0,0
980921,1,30102,Z Khan,4,0,50,1,12.50,6,7,2,0,0
980921,1,439952,CH Morris,4,0,29,0,7.25,9,4,0,0,0
980921,1,481896,Mohammed Shami,4,0,34,2,8.50,8,2,2,1,0
980921,1,530773,P Negi,3,0,26,0,8.66,3,2,1,0,0
980921,1,31107,A Mishra,3,0,26,0,8.66,4,2,1,0,0
980921,1,457249,CR Brathwaite,2,0,18,1,9.00,5,2,1,0,0
980921,2,290632,S Aravind,3,0,32,1,10.66,5,4,0,2,0
980921,2,378496,Parvez Rasool,3,0,28,0,9.33,5,4,0,0,0
980921,2,8180,SR Watson,4,0,25,2,6.25,12,3,0,1,0
980921,2,430246,YS Chahal,2.1,0,23,0,10.61,2,2,1,1,0
980921,2,221140,D Wiese,4,0,49,0,12.25,6,7,1,2,1
980921,2,390481,HV Patel,3,0,32,0,10.66,4,2,2,0,0
980919,1,438362,Sandeep Sharma,4,0,23,2,5.75,12,3,0,1,0
980919,1,297583,KJ Abbott,4,0,38,1,9.50,8,6,0,1,0
980919,1,554691,AR Patel,3,0,26,0,8.66,6,4,0,0,0
980919,1,34155,P Sahu,4,0,31,0,7.75,6,3,0,1,0
980919,1,537119,MM Sharma,4,0,23,3,5.75,8,2,0,0,0
980919,1,325026,GJ Maxwell,1,0,3,0,3.00,3,0,0,0,0
980919,2,236779,I Sharma,3,0,26,0,8.66,10,4,1,0,0
980919,2,422992,Ankit Sharma,4,0,27,1,6.75,8,2,0,2,0
980919,2,26421,R Ashwin,4,0,27,0,6.75,8,2,1,0,0
980919,2,528067,M Ashwin,4,0,36,3,9.00,5,2,2,0,0
980919,2,32685,IK Pathan,1,0,7,0,7.00,3,1,0,0,0
980919,2,233514,NLTC Perera,2.4,0,30,0,11.25,2,4,0,0,0
980917,1,30732,P Kumar,3,0,18,0,6.00,11,3,0,1,0
980917,1,277955,DS Kulkarni,4,1,19,2,4.75,16,2,1,0,0
980917,1,29655,SB Jakati,3,0,13,1,4.33,12,0,1,1,0
980917,1,270484,JP Faulkner,4,0,40,1,10.00,6,3,1,2,2
980917,1,587152,PV Tambe,2,0,12,2,6.00,6,0,1,0,0
980917,1,51439,DJ Bravo,4,0,39,1,9.75,6,3,1,1,0
980917,2,232364,TG Southee,4,0,31,0,7.75,11,4,1,0,0
980917,2,625383,JJ Bumrah,4,0,32,2,8.00,8,3,0,1,1
980917,2,319439,MJ McClenaghan,4,0,21,4,5.25,13,3,0,0,0
980917,2,471342,KH Pandya,4,0,20,1,5.00,9,1,0,0,0
980917,2,625371,HH Pandya,2,0,16,0,8.00,6,1,1,2,0
980917,2,29264,Harbhajan Singh,2,0,20,0,10.00,4,2,1,0,0
980915,1,46538,M Morkel,4,0,35,2,8.75,11,2,2,3,1
980915,1,376116,UT Yadav,4,0,28,3,7.00,10,2,1,1,0
980915,1,56143,Shakib Al Hasan,3,0,18,0,6.00,6,0,1,0,0
980915,1,276298,AD Russell,4,0,19,1,4.75,12,1,0,0,0
980915,1,230558,SP Narine,4,0,26,0,6.50,10,2,1,0,0
980915,1,32966,PP Chawla,1,0,13,0,13.00,2,2,0,0,0
980915,2,326016,B Kumar,4,0,29,0,7.25,8,3,0,1,0
980915,2,537126,BB Sran,4,0,31,0,7.75,11,5,0,2,0
980915,2,330902,Mustafizur Rahman,4,0,29,1,7.25,7,1,1,1,0
980915,2,30288,KV Sharma,2.2,0,24,0,10.28,3,4,0,0,0
980915,2,5961,MC Henriques,2,0,19,0,9.50,3,1,1,1,0
980915,2,389605,A Ashish Reddy,2,0,14,1,7.00,4,2,0,0,0
980913,1,30102,Z Khan,4,1,14,1,3.50,17,2,0,0,0
980913,1,530773,P Negi,1,0,10,0,10.00,3,2,0,0,0
980913,1,439952,CH Morris,4,0,19,1,4.75,13,1,0,1,0
980913,1,457249,CR Brathwaite,4,0,33,0,8.25,10,4,1,0,0
980913,1,31107,A Mishra,3,0,11,4,3.66,13,1,0,1,0
980913,1,447587,J Yadav,4,0,23,1,5.75,12,1,1,1,0
980913,2,438362,Sandeep Sharma,2,1,6,1,3.00,9,1,0,0,0
980913,2,6033,MG Johnson,3,0,28,0,9.33,4,3,1,0,0
980913,2,537119,MM Sharma,2,0,10,0,5.00,7,1,0,1,0
980913,2,554691,AR Patel,3,0,25,1,8.33,7,4,0,0,0
980913,2,34155,P Sahu,2.3,0,27,0,10.80,4,1,2,1,0
980913,2,325026,GJ Maxwell,1,0,11,0,11.00,3,2,0,1,0
980911,1,30732,P Kumar,2,0,12,0,6.00,6,2,0,0,0
980911,1,29655,SB Jakati,4,0,40,0,10.00,5,5,1,0,0
980911,1,587152,PV Tambe,4,0,33,2,8.25,7,3,1,0,0
980911,1,51439,DJ Bravo,4,0,43,1,10.75,6,2,3,0,0
980911,1,234675,RA Jadeja,4,0,18,2,4.50,14,0,1,0,0
980911,1,270484,JP Faulkner,2,0,15,0,7.50,3,1,0,0,0
980911,2,35280,RP Singh,2,0,21,0,10.50,5,1,2,1,0
980911,2,236779,I Sharma,4,0,39,1,9.75,7,7,0,0,0
980911,2,26421,R Ashwin,4,0,26,0,6.50,13,1,1,1,0
980911,2,528067,M Ashwin,4,0,31,2,7.75,10,4,0,2,0
980911,2,26907,R Bhatia,3,0,30,0,10.00,6,0,3,0,1
980911,2,272450,MR Marsh,1,0,10,0,10.00,0,1,0,0,0
980909,1,232364,TG Southee,4,0,43,0,10.75,8,4,2,3,0
980909,1,625383,JJ Bumrah,4,0,32,0,8.00,7,2,1,0,0
980909,1,319439,MJ McClenaghan,4,0,25,2,6.25,8,2,0,1,0
980909,1,625371,HH Pandya,2,0,22,1,11.00,1,1,1,1,0
980909,1,29264,Harbhajan Singh,4,0,31,1,7.75,8,1,2,0,0
980909,1,527663,J Suchith,2,0,31,0,15.50,0,1,2,2,0
980909,2,276298,AD Russell,4,0,52,1,13.00,8,7,3,0,0
980909,2,228622,JW Hastings,4,0,31,0,7.75,9,4,0,2,0
980909,2,5681,GB Hogg,4,0,37,0,9.25,10,5,1,1,0
980909,2,32966,PP Chawla,3.1,0,29,1,9.15,5,0,3,0,0
980909,2,559235,Kuldeep Yadav,4,0,37,1,9.25,8,1,1,1,0
980907,1,31820,A Nehra,2.1,0,21,0,9.69,7,3,1,1,0
980907,1,326016,B Kumar,4,0,55,2,13.75,7,8,2,2,1
980907,1,330902,Mustafizur Rahman,4,0,26,2,6.50,11,2,1,0,0
980907,1,5961,MC Henriques,4,0,41,0,10.25,5,3,2,0,0
980907,1,30288,KV Sharma,4,0,57,0,14.25,5,2,6,1,0
980907,1,389605,A Ashish Reddy,1.5,0,25,0,13.63,2,2,2,0,0
980907,2,450860,AF Milne,4,0,43,1,10.75,8,4,2,1,0
980907,2,8180,SR Watson,4,0,30,2,7.50,9,3,0,1,0
980907,2,378496,Parvez Rasool,4,0,31,1,7.75,9,2,2,0,0
980907,2,390481,HV Patel,4,0,33,0,8.25,10,3,1,1,0
980907,2,430246,YS Chahal,4,0,43,2,10.75,13,3,4,2,0
980905,1,30732,P Kumar,4,0,25,0,6.25,7,2,0,0,0
980905,1,279545,PJ Sangwan,2,0,21,0,10.50,6,3,1,0,0
980905,1,270484,JP Faulkner,4,0,39,0,9.75,7,5,0,2,0
980905,1,317292,S Ladda,2,0,21,0,10.50,3,2,1,0,0
980905,1,234675,RA Jadeja,4,0,30,2,7.50,10,1,2,1,0
980905,1,51439,DJ Bravo,4,0,22,4,5.50,9,1,0,1,0
980905,2,438362,Sandeep Sharma,3,0,21,1,7.00,8,1,1,0,0
980905,2,6033,MG Johnson,4,0,35,1,8.75,10,6,0,2,0
980905,2,537119,MM Sharma,2.4,0,24,0,9.00,5,4,0,0,0
980905,2,325012,MP Stoinis,2,0,27,1,13.50,2,4,1,0,0
980905,2,554691,AR Patel,2,0,17,0,8.50,2,2,0,1,0
980905,2,34155,P Sahu,4,0,35,1,8.75,6,5,0,0,0
980903,1,276298,AD Russell,3,0,24,3,8.00,8,2,0,2,0
980903,1,376116,UT Yadav,3,0,21,0,7.00,9,2,1,0,0
980903,1,228622,JW Hastings,2.4,1,6,2,2.25,13,1,0,0,0
980903,1,232359,C Munro,1,0,7,0,7.00,4,0,1,0,0
980903,1,5681,GB Hogg,4,1,19,3,4.75,16,2,0,1,0
980903,1,32966,PP Chawla,4,0,21,2,5.25,16,1,1,1,0
980903,2,261354,NM Coulter-Nile,4,0,32,0,8.00,13,7,0,0,0
980903,2,30102,Z Khan,2.1,0,24,0,11.07,4,4,0,2,0
980903,2,439952,CH Morris,4,0,21,0,5.25,13,3,0,1,0
980903,2,457249,CR Brathwaite,2,0,9,0,4.50,7,1,0,0,1
980903,2,31107,A Mishra,2,0,11,1,5.50,6,0,0,1,0
980901,1,35280,RP Singh,3,0,30,1,10.00,7,4,1,1,0
980901,1,236779,I Sharma,4,0,36,2,9.00,15,4,1,4,0
980901,1,272450,MR Marsh,4,0,21,2,5.25,13,1,1,1,0
980901,1,26907,R Bhatia,4,1,10,1,2.50,17,1,0,0,0
980901,1,528067,M Ashwin,4,0,16,1,4.00,13,1,0,0,0
980901,1,26421,R Ashwin,1,0,7,1,7.00,2,1,0,0,0
980901,2,319439,MJ McClenaghan,3,0,27,0,9.00,10,3,2,0,0
980901,2,625383,JJ Bumrah,3,0,30,0,10.00,10,3,2,0,1
980901,2,35731,R Vinay Kumar,2,0,14,0,7.00,6,1,0,3,0
980901,2,344580,S Gopal,3,0,18,0,6.00,5,1,0,0,0
980901,2,29264,Harbhajan Singh,3,0,24,1,8.00,6,0,2,0,0
980901,2,625371,HH Pandya,0.4,0,12,0,18.00,2,0,2,0,0
829823,1,31820,A Nehra,4,0,41,0,10.25,10,4,3,0,0
829823,1,537119,MM Sharma,4,0,38,1,9.50,9,3,2,0,0
829823,1,26421,R Ashwin,2,0,21,0,10.50,6,1,2,0,1
829823,1,234675,RA Jadeja,2,0,26,0,13.00,3,4,1,0,0
829823,1,530773,P Negi,2,0,18,0,9.00,2,1,1,0,0
829823,1,51439,DJ Bravo,4,0,36,2,9.00,8,3,2,0,0
829823,1,53118,DR Smith,2,0,17,1,8.50,4,0,1,0,0
829823,2,49758,SL Malinga,4,0,25,2,6.25,11,1,1,1,1
829823,2,319439,MJ McClenaghan,4,0,25,3,6.25,15,2,2,0,0
829823,2,35731,R Vinay Kumar,4,0,39,1,9.75,10,4,2,1,0
829823,2,625371,HH Pandya,4,0,36,0,9.00,9,6,0,0,1
829823,2,29264,Harbhajan Singh,4,0,34,2,8.50,7,3,1,1,0
829821,1,31820,A Nehra,4,0,28,3,7.00,14,2,2,1,0
829821,1,26421,R Ashwin,4,0,13,1,3.25,16,1,0,0,0
829821,1,537119,MM Sharma,4,0,22,1,5.50,10,2,0,0,0
829821,1,33335,SK Raina,3,0,36,1,12.00,4,3,2,2,0
829821,1,51439,DJ Bravo,3,0,21,1,7.00,8,1,1,2,0
829821,1,530773,P Negi,1,0,4,0,4.00,3,0,0,0,0
829821,1,234675,RA Jadeja,1,0,13,0,13.00,1,2,0,0,0
829821,2,311592,MA Starc,4,0,27,1,6.75,7,3,0,0,0
829821,2,290632,S Aravind,4,0,25,1,6.25,9,2,0,0,0
829821,2,390481,HV Patel,3.5,0,26,1,6.78,10,1,1,1,0
829821,2,221140,D Wiese,4,0,30,1,7.50,6,3,0,2,0
829821,2,430246,YS Chahal,4,0,28,2,7.00,9,0,2,0,0
829819,1,439952,CH Morris,4,0,42,1,10.50,10,3,3,1,0
829819,1,270484,JP Faulkner,4,0,42,0,10.50,5,5,1,0,0
829819,1,277955,DS Kulkarni,4,0,28,2,7.00,13,2,2,0,0
829819,1,8180,SR Watson,4,0,32,0,8.00,8,3,0,4,0
829819,1,422992,Ankit Sharma,3,0,28,0,9.33,6,2,2,0,0
829819,1,27223,STR Binny,1,0,1,0,1.00,5,0,0,0,0
829819,2,311592,MA Starc,4,0,22,1,5.50,13,3,0,1,0
829819,2,290632,S Aravind,4,0,20,2,5.00,13,2,0,1,0
829819,2,390481,HV Patel,3,0,15,2,5.00,8,1,0,0,0
829819,2,221140,D Wiese,4,0,32,2,8.00,8,4,0,1,0
829819,2,430246,YS Chahal,4,0,20,2,5.00,9,1,0,0,0
829817,1,26421,R Ashwin,3,0,22,0,7.33,9,1,2,0,0
829817,1,31820,A Nehra,4,0,28,1,7.00,15,3,1,2,1
829817,1,530773,P Negi,4,0,46,0,11.50,3,3,3,0,0
829817,1,234675,RA Jadeja,2,0,18,1,9.00,5,0,2,0,0
829817,1,537119,MM Sharma,3,0,33,1,11.00,5,2,2,3,0
829817,1,51439,DJ Bravo,4,0,40,3,10.00,5,2,2,3,0
829817,2,49758,SL Malinga,4,0,23,3,5.75,8,2,0,0,0
829817,2,319439,MJ McClenaghan,3,0,46,1,15.33,5,5,3,3,0
829817,2,35731,R Vinay Kumar,3,0,26,2,8.66,6,0,2,1,0
829817,2,29264,Harbhajan Singh,4,0,26,2,6.50,8,1,1,1,0
829817,2,230559,KA Pollard,3,0,22,0,7.33,2,1,0,0,0
829817,2,527663,J Suchith,2,0,18,1,9.00,5,2,1,0,0
829815,1,49758,SL Malinga,4,0,17,2,4.25,12,1,0,1,0
829815,1,319439,MJ McClenaghan,4,0,16,3,4.00,14,1,0,1,0
829815,1,35731,R Vinay Kumar,3,0,21,0,7.00,6,3,0,0,0
